CustomerID,recency,frequency,monetary,kmeans_cluster,agg_cluster
13562,4.418840607796598,1.3862943611198906,7.495725260414088,0,0
13563,4.442651256490317,1.0986122886681098,6.657407526177046,0,0
13564,4.976733742420574,1.3862943611198906,7.467382495423682,0,0
13565,2.995732273553991,1.0986122886681098,5.485709380155097,0,0
13566,3.7376696182833684,1.0986122886681098,6.775034985898857,0,0
13568,5.159055299214529,0.6931471805599453,5.267084664116938,0,0
13569,2.8903717578961645,1.0986122886681098,5.926259136982707,0,0
13570,5.497168225293202,0.6931471805599453,5.482678508639762,0,0
13571,2.6390573296152584,2.5649493574615367,7.646506601347098,1,1
13572,5.332718793265369,0.6931471805599453,7.233635907747459,0,0
13573,3.9318256327243257,1.0986122886681098,5.68833037009728,0,0
13575,3.1780538303479458,1.791759469228055,6.597241195280628,1,0
13576,2.3978952727983707,2.9444389791664403,8.812596379192264,1,1
13577,3.258096538021482,1.6094379124341003,7.4316550622354,1,1
13579,2.772588722239781,1.0986122886681098,6.148553762350757,0,0
13581,5.736572297479192,0.6931471805599453,4.77912349311153,0,0
13583,5.056245805348308,0.6931471805599453,6.661893102980819,0,0
13584,5.730099782973574,0.6931471805599453,4.96563792816552,0,0
13587,4.174387269895637,0.6931471805599453,6.570042272924791,0,0
13588,2.833213344056216,2.302585092994046,7.815993677665464,1,1
13589,2.772588722239781,1.0986122886681098,5.941880317752221,0,0
13590,2.4849066497880004,1.9459101490553132,7.592325784791223,1,1
13591,4.189654742026425,1.3862943611198906,7.019412926024925,0,0
13592,3.6109179126442243,1.6094379124341003,5.5172922409900265,0,0
13593,4.6913478822291435,1.791759469228055,7.6197634671830015,1,0
13594,3.9889840465642745,0.6931471805599453,5.986376625559036,0,0
13596,1.9459101490553132,1.0986122886681098,6.54827640771067,1,0
13598,3.871201010907891,0.6931471805599453,5.199435816987919,0,0
13599,0.6931471805599453,3.091042453358316,8.547658378883066,1,1
13600,5.746203190540153,0.6931471805599453,5.395988393721483,0,0
13601,3.828641396489095,1.0986122886681098,6.54293294933599,0,0
13602,4.189654742026425,0.6931471805599453,6.063529362008149,0,0
13603,3.295836866004329,0.6931471805599453,5.108003959824529,0,0
13606,3.4011973816621555,1.3862943611198906,5.640274533399819,0,0
13607,3.713572066704308,0.6931471805599453,6.520635854990748,0,0
13610,2.5649493574615367,2.0794415416798357,7.032518341914804,1,1
13611,4.499809670330265,1.3862943611198906,7.067149331132387,0,0
13614,3.2188758248682006,1.6094379124341003,7.384895879352644,1,1
13615,5.768320995793772,0.6931471805599453,6.037130789291114,0,0
13617,3.713572066704308,1.3862943611198906,6.301116015363744,0,0
13618,5.1647859739235145,0.6931471805599453,5.183691840706733,0,0
13621,4.770684624465665,0.6931471805599453,5.3699401102210045,0,0
13623,3.4657359027997265,1.791759469228055,6.618445215404971,1,0
13626,5.537334267018537,0.6931471805599453,5.5538506606638975,0,0
13627,4.0943445622221,1.791759469228055,7.402128297855622,1,1
13629,3.1780538303479458,2.4849066497880004,8.961027368080067,1,1
13630,1.791759469228055,2.0794415416798357,7.617159593311352,1,1
13631,4.61512051684126,2.4849066497880004,8.029895274358873,1,1
13632,3.258096538021482,1.791759469228055,7.660241549534091,1,1
13634,3.5263605246161616,1.791759469228055,7.362746788107369,1,1
13635,4.23410650459726,0.6931471805599453,6.977309326313799,0,0
13636,3.6375861597263857,1.791759469228055,6.856588292406893,1,1
13637,3.970291913552122,1.3862943611198906,6.698884386954646,0,0
13638,2.833213344056216,0.6931471805599453,4.817374117263916,0,0
13639,4.31748811353631,0.6931471805599453,6.941518821134943,0,0
13642,5.37989735354046,0.6931471805599453,5.874368775231734,0,0
13643,3.4657359027997265,1.3862943611198906,6.254674607635275,0,0
13644,2.833213344056216,1.6094379124341003,7.87293521773988,1,1
13645,4.795790545596741,0.6931471805599453,5.533784667551078,0,0
13647,2.3978952727983707,1.6094379124341003,7.426025125637361,1,1
13649,5.552959584921617,1.0986122886681098,5.851052393391237,0,0
13650,2.8903717578961645,1.9459101490553132,7.516074152465826,1,1
13651,3.58351893845611,1.0986122886681098,4.55597994179732,0,0
13652,3.8501476017100584,1.3862943611198906,6.999495457544853,0,0
13654,3.784189633918261,1.9459101490553132,7.90408748775984,1,1
13655,4.74493212836325,1.0986122886681098,6.83944431779864,0,0
13656,5.111987788356544,1.0986122886681098,5.941880317752221,0,0
13657,2.4849066497880004,1.0986122886681098,5.948400457636955,0,0
13658,2.3978952727983707,1.791759469228055,7.878598588006555,1,1
13659,5.332718793265369,1.0986122886681098,7.36150248570835,0,0
13662,4.465908118654584,1.3862943611198906,6.80101603553803,0,0
13663,5.19295685089021,0.6931471805599453,5.249494701850468,0,0
13666,4.110873864173311,1.3862943611198906,4.450269224770129,0,0
13667,5.0106352940962555,0.6931471805599453,5.723650459293667,0,0
13668,1.3862943611198906,3.091042453358316,8.758505094148523,1,1
13669,3.9512437185814275,1.0986122886681098,5.391579997007726,0,0
13670,4.330733340286331,0.6931471805599453,5.859931157146132,0,0
13672,5.71042701737487,1.0986122886681098,5.233192006587575,0,0
13673,2.995732273553991,1.0986122886681098,5.986250980055095,0,0
13675,5.0238805208462765,1.0986122886681098,6.189946485351331,0,0
13678,5.030437921392435,0.6931471805599453,5.453610250954072,0,0
13680,0.6931471805599453,1.6094379124341003,8.22239787975808,1,1
13681,2.9444389791664403,1.6094379124341003,6.720015067761323,1,0
13682,5.236441962829949,0.6931471805599453,4.102643365036796,0,0
13684,5.659482215759621,0.6931471805599453,4.222884350827332,0,0
13685,1.3862943611198906,2.0794415416798357,8.045729296501372,1,1
13686,5.214935757608986,0.6931471805599453,4.290459441148391,0,0
13689,4.1588830833596715,0.6931471805599453,6.814542897259958,0,0
13690,4.0943445622221,0.6931471805599453,5.1547356380700124,0,0
13692,3.258096538021482,1.3862943611198906,7.30607491892943,1,0
13694,1.6094379124341003,3.4339872044851463,9.897524398219646,1,1
13695,3.4657359027997265,2.772588722239781,7.826095908379989,1,1
13697,3.6888794541139363,0.6931471805599453,5.025852259901116,0,0
13699,5.049856007249537,0.6931471805599453,5.735216540145732,0,0
13700,3.295836866004329,2.3978952727983707,7.725824396937778,1,1
13703,5.765191102784844,0.6931471805599453,4.61015772749913,0,0
13704,1.791759469228055,2.302585092994046,7.744595794291895,1,1
13705,2.1972245773362196,1.3862943611198906,6.569285047698251,1,0
13706,5.717027701406222,0.6931471805599453,5.8045022386644325,0,0
13707,5.5909869805108565,1.0986122886681098,6.693831593776871,0,0
13708,5.605802066295998,0.6931471805599453,5.696690720842445,0,0
13709,1.6094379124341003,2.6390573296152584,8.752905424886302,1,1
13710,3.4965075614664802,0.6931471805599453,5.201145454795763,0,0
13711,5.393627546352362,1.0986122886681098,5.5336266147611175,0,0
13712,5.5134287461649825,0.6931471805599453,5.437383414671034,0,0
13715,5.641907070938114,1.791759469228055,6.985031085389294,0,0
13716,5.598421958998375,0.6931471805599453,4.936486295459933,0,0
13717,3.4965075614664802,1.9459101490553132,7.276563318324119,1,1
13718,5.5093883366279774,1.0986122886681098,5.728637675654378,0,0
13719,2.772588722239781,1.791759469228055,6.949549600639115,1,1
13720,4.770684624465665,1.6094379124341003,6.685736095329637,0,0
13721,3.6109179126442243,0.6931471805599453,6.263664893709055,0,0
13722,4.890349128221754,1.3862943611198906,7.773346224518516,0,0
13723,5.384495062789089,0.6931471805599453,5.302558360805292,0,0
13725,3.9318256327243257,2.1972245773362196,7.5916396922628975,1,1
13726,3.6888794541139363,1.0986122886681098,6.985327244577021,0,0
13727,3.4011973816621555,1.0986122886681098,5.81257708704831,0,0
13728,3.6375861597263857,1.9459101490553132,6.924750046357999,1,1
13730,4.919980925828125,1.0986122886681098,6.624861723262153,0,0
13731,5.393627546352362,1.0986122886681098,6.416062123365316,0,0
13732,3.367295829986474,0.6931471805599453,6.200225158054739,0,0
13735,3.258096538021482,1.6094379124341003,7.967709895959368,1,1
13736,1.791759469228055,1.0986122886681098,6.597009266931805,1,0
13737,5.303304908059076,0.6931471805599453,5.830708768228588,0,0
13739,2.9444389791664403,0.6931471805599453,5.384036241950574,0,0
13740,5.488937726156687,0.6931471805599453,5.862920695994498,0,0
13741,4.290459441148391,1.3862943611198906,6.50642660402637,0,0
13742,2.8903717578961645,2.5649493574615367,8.049433442786347,1,1
13743,1.3862943611198906,2.0794415416798357,7.2023633115046515,1,1
13744,4.564348191467836,1.0986122886681098,7.053896828321335,0,0
13745,5.093750200806762,0.6931471805599453,5.707243146285182,0,0
13747,5.91350300563827,0.6931471805599453,4.389498649512583,0,0
13748,4.574710978503383,1.791759469228055,6.855672199111912,0,1
13750,4.007333185232471,1.791759469228055,7.407475465015805,1,1
13751,5.666426688112432,0.6931471805599453,5.694573535570891,0,0
13752,4.8283137373023015,1.9459101490553132,7.0794202555875625,1,1
13753,5.666426688112432,0.6931471805599453,6.609699586102796,0,0
13754,5.030437921392435,1.0986122886681098,5.647564794657972,0,0
13755,1.6094379124341003,2.302585092994046,7.67895087223838,1,1
13756,1.0986122886681098,2.70805020110221,8.55458916381921,1,1
13758,2.5649493574615367,2.0794415416798357,8.068261971187837,1,1
13759,3.5263605246161616,1.0986122886681098,6.492860854269306,0,0
13760,4.007333185232471,1.0986122886681098,5.662231047497966,0,0
13761,3.9318256327243257,1.0986122886681098,6.976954795783142,0,0
13762,5.393627546352362,0.6931471805599453,5.729190278590734,0,0
13763,4.1588830833596715,0.6931471805599453,7.447727969752915,0,0
13764,4.276666119016055,1.3862943611198906,7.328279756761194,0,0
13767,1.0986122886681098,3.4339872044851463,9.753905752795765,1,1
13769,1.0986122886681098,2.3978952727983707,7.936485014799888,1,1
13771,4.174387269895637,1.6094379124341003,7.876809224383177,1,1
13772,3.5553480614894135,1.3862943611198906,7.032738994075221,1,0
13774,4.418840607796598,0.6931471805599453,5.846438775057725,0,0
13777,0.6931471805599453,3.4339872044851463,9.897524398219646,1,1
13778,4.6443908991413725,0.6931471805599453,5.191288793789513,0,0
13780,2.0794415416798357,1.0986122886681098,5.888905658780245,0,0
13781,5.529429087511423,0.6931471805599453,4.858571324462998,0,0
13782,2.6390573296152584,1.9459101490553132,6.816735880594968,1,1
13784,2.3978952727983707,2.4849066497880004,7.809456093748633,1,1
13786,5.908082938168931,0.6931471805599453,5.444147814759576,0,0
13787,4.343805421853684,1.0986122886681098,5.736701321413311,0,0
13790,1.6094379124341003,0.6931471805599453,5.857361562584502,0,0
13791,4.859812404361672,1.0986122886681098,7.324489979348532,0,0
13792,4.204692619390966,1.0986122886681098,5.280916851867869,0,0
13798,0.6931471805599453,3.4339872044851463,9.897524398219646,1,1
13799,4.770684624465665,1.0986122886681098,6.5364886784538845,0,0
13800,5.739792912179234,0.6931471805599453,6.32672176017265,0,0
13801,4.219507705176107,0.6931471805599453,5.786283696167945,0,0
13802,4.941642422609304,1.3862943611198906,8.433902882657025,1,0
13803,5.545177444479562,0.6931471805599453,5.627872880555851,0,0
13804,3.4657359027997265,2.0794415416798357,7.8773175472322325,1,1
13805,3.970291913552122,1.0986122886681098,6.830442175879467,0,0
13806,4.174387269895637,0.6931471805599453,5.550553592065519,0,0
13807,5.908082938168931,0.6931471805599453,4.732683506287051,0,0
13808,1.9459101490553132,1.791759469228055,7.466605059322925,1,1
13809,5.723585101952381,0.6931471805599453,5.0501764687167885,0,0
13810,3.4011973816621555,1.3862943611198906,7.313227053734746,1,0
13811,5.220355825078324,1.3862943611198906,6.703801422061068,0,0
13812,3.7612001156935624,1.3862943611198906,6.29156913955832,0,0
13813,3.713572066704308,1.6094379124341003,7.221002753764198,1,1
13814,4.532599493153256,1.0986122886681098,7.365256072504094,0,0
13815,3.1354942159291497,1.6094379124341003,8.301114624224146,1,1
13816,3.2188758248682006,1.0986122886681098,6.3503096345809205,0,0
13817,3.4011973816621555,1.0986122886681098,5.950590467898009,0,0
13819,5.713732805509369,1.3862943611198906,7.039967051290641,0,0
13821,4.983606621708336,1.0986122886681098,5.957494027536828,0,0
13822,1.9459101490553132,1.0986122886681098,6.450470422144176,1,0
13823,2.995732273553991,1.0986122886681098,6.865536476045727,0,0
13824,3.5263605246161616,1.791759469228055,7.438348235303808,1,1
13826,5.176149732573829,0.6931471805599453,5.249652194566756,0,0
13827,4.07753744390572,1.3862943611198906,6.023568651008515,0,0
13828,3.1354942159291497,0.6931471805599453,5.349438146055751,0,0
13831,2.833213344056216,1.9459101490553132,7.69802463305743,1,1
13832,2.995732273553991,0.6931471805599453,3.9740583963475986,0,0
13833,5.075173815233827,0.6931471805599453,5.955319100471629,0,0
13835,3.258096538021482,1.6094379124341003,6.728114126692287,1,0
13837,5.3612921657094255,1.0986122886681098,5.606684030192651,0,0
13838,1.9459101490553132,1.6094379124341003,6.540640312882445,1,0
13841,5.537334267018537,0.6931471805599453,4.454347296253507,0,0
13842,4.0943445622221,2.302585092994046,8.127587652841866,1,1
13844,2.4849066497880004,0.6931471805599453,5.893355453997663,0,0
13845,4.189654742026425,0.6931471805599453,5.749329289612172,0,0
13846,3.258096538021482,1.3862943611198906,6.763954190227071,1,0
13848,4.532599493153256,1.3862943611198906,7.135687347028144,0,0
13849,3.970291913552122,1.0986122886681098,7.338855644682132,0,0
13850,4.867534450455582,0.6931471805599453,7.375556484672672,0,0
13851,4.574710978503383,1.3862943611198906,7.883242790261331,1,0
13853,4.060443010546419,0.6931471805599453,6.994978300240205,0,0
13854,2.302585092994046,3.258096538021482,9.000917263426343,1,1
13856,5.135798437050262,1.3862943611198906,5.964863865310803,0,0
13858,4.060443010546419,0.6931471805599453,5.38068045697316,0,0
13859,5.7899601708972535,0.6931471805599453,5.309059463079938,0,0
13860,0.6931471805599453,1.791759469228055,7.1284157500025405,1,1
13862,2.9444389791664403,2.1972245773362196,7.700910677173299,1,1
13863,5.517452896464707,0.6931471805599453,5.726130878319963,0,0
13865,4.07753744390572,1.6094379124341003,6.219715035790337,0,0
13866,4.31748811353631,0.6931471805599453,4.988185165258664,0,0
13867,3.4657359027997265,1.3862943611198906,6.923914020481024,1,0
13868,2.0794415416798357,1.0986122886681098,8.068885298365506,1,1
13869,4.820281565605037,1.6094379124341003,8.04107490570398,1,0
13870,1.0986122886681098,2.1972245773362196,7.927302715053892,1,1
13871,3.1780538303479458,2.6390573296152584,8.764717111455825,1,1
13873,4.795790545596741,1.3862943611198906,5.967684018442578,0,0
13874,5.883322388488279,0.6931471805599453,6.294250726074389,0,0
13875,4.007333185232471,1.791759469228055,7.488735499171278,1,1
13876,4.174387269895637,0.6931471805599453,4.8178592793984425,0,0
13877,4.465908118654584,0.6931471805599453,4.772716457199891,0,0
13878,4.02535169073515,0.6931471805599453,7.156589968584206,0,0
13880,3.091042453358316,2.6390573296152584,8.077375740386112,1,1
13881,1.6094379124341003,3.044522437723423,9.75036667561313,1,1
13882,1.3862943611198906,1.791759469228055,7.083496902081326,1,1
13883,2.4849066497880004,1.791759469228055,7.891884082485146,1,1
13884,2.0794415416798357,1.791759469228055,6.670259221443527,1,1
13885,5.247024072160486,1.0986122886681098,6.230087669270578,0,0
13886,4.276666119016055,0.6931471805599453,5.499460677582579,0,0
13887,5.3230099791384085,0.6931471805599453,5.859503349652977,0,0
13888,4.795790545596741,1.0986122886681098,6.407919050015748,0,0
13889,4.543294782270004,0.6931471805599453,6.03524216945387,0,0
13890,0.6931471805599453,2.3978952727983707,7.54158229904591,1,1
13892,3.332204510175204,1.6094379124341003,6.4520016347056774,1,0
13893,5.700443573390687,0.6931471805599453,6.711862042158088,0,0
13894,3.2188758248682006,1.3862943611198906,6.337922474636114,0,0
13895,3.367295829986474,1.6094379124341003,7.860983349863101,1,1
13897,3.9318256327243257,0.6931471805599453,5.743515876874802,0,0
13898,5.7899601708972535,0.6931471805599453,5.055799846050629,0,0
13899,2.833213344056216,1.0986122886681098,5.9649152118744455,0,0
13900,5.214935757608986,1.3862943611198906,6.609281855452135,0,0
13901,4.290459441148391,1.791759469228055,7.961439934295112,1,1
13904,3.6375861597263857,1.0986122886681098,5.810062567373411,0,0
13908,4.394449154672439,1.6094379124341003,7.770877274716226,1,1
13911,4.060443010546419,2.302585092994046,7.856284714098846,1,1
13914,2.5649493574615367,1.0986122886681098,6.441663986556317,0,0
13917,3.9318256327243257,1.0986122886681098,5.609618304598452,0,0
13918,3.9318256327243257,1.0986122886681098,7.101544167216986,0,0
13919,4.0943445622221,1.0986122886681098,5.955345020301596,0,0
13922,5.8664680569332965,0.6931471805599453,5.1547356380700124,0,0
13923,4.007333185232471,0.6931471805599453,5.864000425598742,0,0
13924,1.0986122886681098,1.9459101490553132,7.517439325540823,1,1
13925,4.543294782270004,1.6094379124341003,6.520989248306457,0,0
13926,3.1780538303479458,0.6931471805599453,5.415433513216716,0,0
13927,4.330733340286331,0.6931471805599453,5.857904582646717,0,0
13928,2.4849066497880004,1.6094379124341003,6.143262461351643,1,0
13929,5.135798437050262,1.0986122886681098,6.737737716644347,0,0
13930,4.07753744390572,1.0986122886681098,5.824051307047146,0,0
13931,4.574710978503383,1.0986122886681098,7.121680471486267,0,0
13932,5.69035945432406,0.6931471805599453,5.731397641689174,0,0
13933,4.700480365792417,1.0986122886681098,6.413114635600407,0,0
13934,5.579729825986222,0.6931471805599453,6.8277375709961055,0,0
13936,5.198497031265826,0.6931471805599453,5.933782466766897,0,0
13937,5.135798437050262,0.6931471805599453,5.074235875505851,0,0
13938,3.58351893845611,0.6931471805599453,4.2857910267930555,0,0
13939,3.1780538303479458,1.3862943611198906,6.344846575345921,0,0
13940,2.8903717578961645,1.6094379124341003,6.73356854461668,1,0
13941,3.1354942159291497,1.791759469228055,8.539729334154528,1,1
13946,4.382026634673881,1.3862943611198906,6.332515570780452,0,0
13947,4.189654742026425,0.6931471805599453,4.517431271680085,0,0
13948,5.8916442118257715,0.6931471805599453,4.634728988229636,0,0
13949,1.3862943611198906,1.9459101490553132,7.794954939211736,1,1
13950,2.4849066497880004,1.6094379124341003,6.61480602592395,1,0
13951,5.176149732573829,1.3862943611198906,6.5153791354156905,0,0
13952,5.389071729816501,1.0986122886681098,8.087047303147697,0,0
13953,2.0794415416798357,2.0794415416798357,8.16527264169811,1,1
13954,1.0986122886681098,1.0986122886681098,6.088863453095115,1,0
13955,5.043425116919247,1.0986122886681098,5.780620051380789,0,0
13956,1.791759469228055,1.791759469228055,6.934806084458451,1,1
13959,4.382026634673881,1.3862943611198906,6.3955954322030095,0,0
13960,3.091042453358316,1.0986122886681098,5.443369638247176,0,0
13962,3.1354942159291497,1.0986122886681098,5.139028508864655,0,0
13963,5.733341276897746,1.6094379124341003,6.500598741212994,0,0
13967,4.990432586778736,0.6931471805599453,4.403054001865957,0,0
13969,2.0794415416798357,2.9444389791664403,9.111065744122175,1,1
13971,2.995732273553991,2.1972245773362196,7.922717806819661,1,1
13972,4.276666119016055,1.0986122886681098,5.253581472706645,0,0
13973,5.662960480135946,0.6931471805599453,5.582367852765768,0,0
13974,3.912023005428146,0.6931471805599453,6.027290080077415,0,0
13975,3.4657359027997265,1.9459101490553132,7.834898904574059,1,1
13976,5.337538079701318,0.6931471805599453,5.8832666766299955,0,0
13978,2.772588722239781,1.0986122886681098,5.287205861793318,0,0
13979,4.30406509320417,0.6931471805599453,6.769492711981713,0,0
13980,4.110873864173311,0.6931471805599453,5.304001183016334,0,0
13982,3.6888794541139363,1.6094379124341003,7.535195255760907,1,1
13983,3.4339872044851463,2.5649493574615367,7.864969120264265,1,1
13984,3.332204510175204,1.791759469228055,6.8260136289229445,1,1
13985,1.6094379124341003,2.772588722239781,8.862360374336811,1,1
13986,2.8903717578961645,0.6931471805599453,5.7728731191409945,0,0
13988,3.044522437723423,1.9459101490553132,8.330612979409075,1,1
13989,4.204692619390966,1.0986122886681098,7.144470319606423,0,0
13990,5.365976015021851,0.6931471805599453,5.7439642642890325,0,0
13991,2.5649493574615367,1.9459101490553132,6.753402912150755,1,1
13992,3.4339872044851463,0.6931471805599453,4.354141431184346,0,0
13993,3.784189633918261,2.302585092994046,8.151148776464021,1,1
13994,1.6094379124341003,1.9459101490553132,7.746793407219949,1,1
13995,2.772588722239781,1.791759469228055,7.240427447338227,1,1
13999,2.3978952727983707,2.5649493574615367,8.269452085493503,1,1
14000,5.356586274672012,0.6931471805599453,6.456235761113554,0,0
14001,3.8501476017100584,1.3862943611198906,7.622703089500935,1,0
14002,4.90527477843843,1.0986122886681098,6.274253417348632,0,0
14004,3.784189633918261,2.0794415416798357,8.430248721279204,1,1
14005,2.3978952727983707,1.791759469228055,7.964058356660503,1,1
14006,4.762173934797756,1.3862943611198906,6.870250692440862,0,0
14009,5.293304824724492,1.0986122886681098,6.546225713269575,0,0
14012,5.631211781821365,0.6931471805599453,5.7984864101254985,0,0
14013,4.709530201312334,1.3862943611198906,6.161249514897758,0,0
14014,4.356708826689592,0.6931471805599453,6.226892337255411,0,0
14015,3.9889840465642745,0.6931471805599453,6.8225676924206855,0,0
14016,5.093750200806762,1.6094379124341003,8.376138714077541,1,0
14019,3.871201010907891,1.3862943611198906,7.260248491657529,1,0
14020,2.8903717578961645,1.0986122886681098,6.467388118864708,0,0
14021,5.049856007249537,1.3862943611198906,6.45031243178126,0,0
14022,5.420534999272286,0.6931471805599453,6.089044875446846,0,0
14023,2.0794415416798357,1.0986122886681098,6.371731498193053,1,0
14024,4.812184355372417,1.0986122886681098,5.795145480670174,0,0
14027,4.127134385045092,0.6931471805599453,4.661739537475985,0,0
14029,4.1588830833596715,1.0986122886681098,6.149877558850261,0,0
14030,2.9444389791664403,2.1972245773362196,7.766878655799901,1,1
14031,2.0794415416798357,2.995732273553991,9.757759800051202,1,1
14032,1.0986122886681098,2.4849066497880004,7.998533628991687,1,1
14034,3.1354942159291497,1.3862943611198906,6.481301440435488,0,0
14035,3.4011973816621555,1.791759469228055,7.264744173633186,1,1
14036,5.655991810819852,0.6931471805599453,6.441982686264217,0,0
14037,5.176149732573829,1.0986122886681098,4.998562712861987,0,0
14038,4.3694478524670215,1.3862943611198906,7.353325324586606,0,0
14039,3.5263605246161616,0.6931471805599453,5.0317442573064906,0,0
14040,3.7376696182833684,2.5649493574615367,8.193101597373525,1,1
14041,5.58724865840025,0.6931471805599453,4.958710221231336,0,0
14044,3.332204510175204,1.6094379124341003,6.48283208421685,1,0
14045,4.700480365792417,1.6094379124341003,7.415024586545351,1,0
14046,5.652489180268651,0.6931471805599453,5.049791902630777,0,0
14047,2.302585092994046,1.791759469228055,7.177484661947137,1,1
14048,5.723585101952381,0.6931471805599453,6.018422883689063,0,0
14049,2.8903717578961645,1.6094379124341003,8.645185270331435,1,1
14050,3.4965075614664802,1.0986122886681098,6.616546996753798,0,0
14051,0.6931471805599453,3.1780538303479458,9.655756055028828,1,1
14052,3.044522437723423,0.6931471805599453,5.422126652274323,0,0
14053,4.8283137373023015,1.0986122886681098,5.565477803279021,0,0
14054,4.189654742026425,0.6931471805599453,4.53753353727228,0,0
14055,4.672828834461906,0.6931471805599453,6.588431169193958,0,0
14056,0.6931471805599453,3.1780538303479458,9.013796150895738,1,1
14057,3.2188758248682006,2.8903717578961645,8.735357969180969,1,1
14059,5.5909869805108565,0.6931471805599453,5.218191322068752,0,0
14060,1.791759469228055,2.995732273553991,8.722811264760628,1,1
14062,2.3978952727983707,2.5649493574615367,9.255872854706382,1,1
14064,3.4011973816621555,1.791759469228055,7.211364832983292,1,1
14066,5.5909869805108565,0.6931471805599453,5.034026246886832,0,0
14067,4.174387269895637,1.0986122886681098,5.928790952579924,0,0
14068,5.771441123130016,0.6931471805599453,5.586686702779954,0,0
14071,1.6094379124341003,2.1972245773362196,7.272273384756895,1,1
14073,3.4965075614664802,0.6931471805599453,5.024143644121048,0,0
14075,1.791759469228055,1.3862943611198906,6.849341960431477,1,0
14076,4.867534450455582,0.6931471805599453,4.815998211579652,0,0
14077,3.7376696182833684,1.791759469228055,6.2154477458196355,0,0
14078,4.634728988229636,1.9459101490553132,6.956897762032364,1,1
14079,4.836281906951478,0.6931471805599453,5.929855065476291,0,0
14080,3.5263605246161616,0.6931471805599453,3.97172484867419,0,0
14081,5.713732805509369,1.0986122886681098,6.84110252442736,0,0
14082,5.902633333401366,0.6931471805599453,5.2108513407667605,0,0
14083,1.6094379124341003,2.302585092994046,6.926998926548841,1,1
14085,1.0986122886681098,2.9444389791664403,8.40055599903064,1,1
14087,1.3862943611198906,0.6931471805599453,5.275151088516197,0,0
14088,2.3978952727983707,2.6390573296152584,9.897524398219646,1,1
14089,4.060443010546419,0.6931471805599453,5.087596335232384,0,0
14090,5.786897381366708,0.6931471805599453,4.34795265434013,0,0
14092,2.1972245773362196,2.70805020110221,8.313339881248881,1,1
14093,2.5649493574615367,0.6931471805599453,6.095486667514328,0,0
14096,1.6094379124341003,2.8903717578961645,9.897524398219646,1,1
14098,3.6375861597263857,0.6931471805599453,4.999574346736831,0,0
14099,2.833213344056216,2.4849066497880004,8.040823743271407,1,1
14100,4.9344739331306915,0.6931471805599453,5.277604324950495,0,0
14101,4.31748811353631,1.9459101490553132,8.695806213421232,1,1
14102,1.791759469228055,1.791759469228055,7.216180712571818,1,1
14104,5.049856007249537,1.0986122886681098,5.380864627515602,0,0
14105,5.480638923341991,0.6931471805599453,7.144588695022355,0,0
14107,3.970291913552122,2.0794415416798357,7.902572492717126,1,1
14108,3.4657359027997265,1.0986122886681098,6.395111336409363,0,0
14109,4.30406509320417,0.6931471805599453,4.978112102390695,0,0
14110,1.6094379124341003,2.5649493574615367,8.645436878735076,1,1
14111,2.70805020110221,1.6094379124341003,6.54225579881702,1,0
14112,3.1780538303479458,2.0794415416798357,7.978019532134758,1,1
14113,1.6094379124341003,1.6094379124341003,7.518292292095946,1,1
14114,5.616771097666572,1.0986122886681098,5.959793265151517,0,0
14116,3.044522437723423,1.791759469228055,7.2325452572578,1,1
14117,4.976733742420574,0.6931471805599453,4.51085950651685,0,0
14121,1.6094379124341003,1.6094379124341003,7.930619790211972,1,1
14124,4.442651256490317,0.6931471805599453,6.041634711020558,0,0
14125,2.4849066497880004,1.3862943611198906,7.916234961051038,1,1
14126,2.1972245773362196,1.3862943611198906,6.56121452452395,1,0
14127,4.820281565605037,1.3862943611198906,6.566264470368445,0,0
14128,4.127134385045092,1.0986122886681098,6.459121675472594,0,0
14129,1.0986122886681098,1.791759469228055,7.025413862450224,1,1
14130,5.768320995793772,0.6931471805599453,6.183860189473411,0,0
14132,1.0986122886681098,2.4849066497880004,8.185079841032296,1,1
14133,4.875197323201151,1.3862943611198906,6.4079355343926805,0,0
14135,1.0986122886681098,2.772588722239781,8.453467140135627,1,1
14138,1.0986122886681098,1.0986122886681098,6.890995617166797,1,0
14139,3.8501476017100584,0.6931471805599453,6.032654473932845,0,0
14140,1.6094379124341003,1.0986122886681098,6.841668893854277,1,0
14141,1.3862943611198906,1.6094379124341003,6.820158276001622,1,1
14142,5.91350300563827,0.6931471805599453,5.745595977469612,0,0
14143,4.90527477843843,0.6931471805599453,4.760463070394127,0,0
14145,3.871201010907891,1.6094379124341003,8.227696139552007,1,1
14146,2.302585092994046,1.791759469228055,8.340933226000878,1,1
14147,4.3694478524670215,1.0986122886681098,6.182911011678937,0,0
14148,5.459585514144159,0.6931471805599453,5.063860055333554,0,0
14149,5.402677381872279,0.6931471805599453,6.103944658191983,0,0
14150,3.6109179126442243,1.0986122886681098,6.49169423166057,0,0
14152,4.330733340286331,1.0986122886681098,6.433406222026163,0,0
14154,5.480638923341991,1.0986122886681098,7.205353028221294,0,0
14155,5.58724865840025,0.6931471805599453,4.785406236291025,0,0
14156,2.3978952727983707,3.4339872044851463,9.897524398219646,1,1
14157,3.044522437723423,1.0986122886681098,6.072767998172017,0,0
14158,3.713572066704308,0.6931471805599453,6.231779816930511,0,0
14159,3.044522437723423,2.4849066497880004,8.454042506787907,1,1
